aileron,elevator,rudder,flaps,slats,speedbrake,throttle,throttle,engine-pump,engine-pump,electric-pump,electric-pump,external-power,APU-generator,latitude-deg,longitude-deg,altitude-ft,roll-deg,pitch-deg,heading-deg,side-slip-deg,airspeed-kt,glideslope,vertical-speed-fps,airspeed-indicator_indicated-speed-kt,altimeter_indicated-altitude-ft,altimeter_pressure-alt-ft,attitude-indicator_indicated-pitch-deg,attitude-indicator_indicated-roll-deg,attitude-indicator_internal-pitch-deg,attitude-indicator_internal-roll-deg,encoder_indicated-altitude-ft,encoder_pressure-alt-ft,gps_indicated-altitude-ft,gps_indicated-ground-speed-kt,gps_indicated-vertical-speed,indicated-heading-deg,magnetic-compass_indicated-heading-deg,slip-skid-ball_indicated-slip-skid,turn-indicator_indicated-turn-rate,vertical-speed-indicator_indicated-speed-fpm,engine_rpm

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.484123,0.000000,0,0,0,0,0,0,63.9918325010,-22.6054262416,146.222183,0.097021,5.130681,179.990662,-28.008759,3.191087,0.006844,0.002493,2.753372,18.823378,-244.814560,5.130526,0.097081,5.130526,0.097081,-239.999863,-240.000000,146.222183,0.102937,0.089599,193.201920,199.804779,-0.006375,-0.094360,-10.405237,860.751282

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.496025,0.000000,0,0,0,0,0,0,63.9918323917,-22.6054262413,146.222336,0.096509,5.131883,179.989914,-27.959799,3.196612,0.006830,0.002560,2.759617,18.814611,-244.823318,5.131704,0.096583,5.131704,0.096583,-239.999863,-240.000000,146.222336,0.105423,0.094597,193.201172,198.432922,-0.006241,-0.089515,-14.170712,878.272400

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.507820,0.000000,0,0,0,0,0,0,63.9918322963,-22.6054262410,146.222488,0.096008,5.133071,179.989197,-27.896904,3.202656,0.006873,0.002658,2.766229,18.807375,-244.830551,5.132872,0.096086,5.132872,0.096086,-239.999863,-240.000000,146.222488,0.107606,0.093322,193.200455,197.284653,-0.006055,-0.085624,-10.258917,881.483765

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.515633,0.000000,0,0,0,0,0,0,63.9918321894,-22.6054262408,146.222641,0.095631,5.133900,179.988449,-27.859280,3.205991,0.006733,0.002649,2.771131,18.799314,-244.838623,5.133840,0.095655,5.133840,0.095655,-239.999863,-240.000000,146.222641,0.110064,0.092047,193.199692,196.047241,-0.005732,-0.081568,-10.470498,832.745728

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.523445,0.000000,0,0,0,0,0,0,63.9918320818,-22.6054262408,146.222809,0.095815,5.133419,179.987808,-27.860538,3.205215,0.006761,0.002653,2.771052,18.791285,-244.846649,5.133543,0.095758,5.133543,0.095758,-239.999863,-240.000000,146.222809,0.112503,0.094496,193.199036,194.827774,-0.005532,-0.077678,-10.437716,801.110474

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.523445,0.000000,0,0,0,0,0,0,63.9918319658,-22.6054262410,146.222992,0.096286,5.132345,179.987183,-27.866261,3.205035,0.006876,0.002695,2.770570,18.782534,-244.855392,5.132464,0.096229,5.132464,0.096229,-239.999863,-240.000000,146.222992,0.115067,0.102782,193.198410,193.529327,-0.005559,-0.073669,-14.145472,834.917725

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.531258,0.000000,0,0,0,0,0,0,63.9918318670,-22.6054262410,146.223145,0.096404,5.132186,179.986542,-27.839033,3.207690,0.006960,0.002765,2.773387,18.775270,-244.862656,5.132173,0.096396,5.132173,0.096396,-239.999863,-240.000000,146.223145,0.117221,0.097414,193.197800,192.450851,-0.005599,-0.070462,-10.575953,864.294373

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.531258,0.000000,0,0,0,0,0,0,63.9918317475,-22.6054262408,146.223328,0.096081,5.133028,179.985703,-27.779959,3.214730,0.006887,0.002827,2.780319,18.766508,-244.871429,5.132868,0.096143,5.132868,0.096143,-239.999863,-240.000000,146.223328,0.119832,0.104660,193.196960,191.202301,-0.005539,-0.066891,-14.177987,899.388611

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.531258,0.000000,0,0,0,0,0,0,63.9918316426,-22.6054262403,146.223480,0.095493,5.134460,179.984848,-27.691193,3.223663,0.006931,0.002966,2.790291,18.759264,-244.878662,5.134214,0.095588,5.134214,0.095588,-239.999863,-240.000000,146.223480,0.122164,0.103419,193.196136,190.169479,-0.005318,-0.064041,-10.469563,928.916077

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.539071,0.000000,0,0,0,0,0,0,63.9918315223,-22.6054262398,146.223663,0.094592,5.136605,179.983765,-27.564747,3.236931,0.006915,0.003136,2.804927,18.751245,-244.886688,5.136297,0.094712,5.136297,0.094712,-239.999863,-240.000000,146.223663,0.124912,0.107780,193.195084,189.069107,-0.004945,-0.061113,-10.641923,960.545715

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.539071,0.000000,0,0,0,0,0,0,63.9918313829,-22.6054262392,146.223877,0.093366,5.139443,179.982346,-27.403851,3.255817,0.006864,0.003356,2.825458,18.742464,-244.895462,5.139097,0.093520,5.139097,0.093520,-239.999863,-240.000000,146.223877,0.128214,0.122875,193.193680,187.909912,-0.004649,-0.058154,-14.300080,993.852905

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.539071,0.000000,0,0,0,0,0,0,63.9918312559,-22.6054262384,146.224075,0.092229,5.142150,179.980896,-27.221773,3.274660,0.006915,0.003633,2.845917,18.735243,-244.902695,5.141785,0.092375,5.141785,0.092375,-239.999863,-240.000000,146.224075,0.131342,0.127739,193.192276,186.957184,-0.003764,-0.055805,-10.253819,1020.963318

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.539071,0.000000,0,0,0,0,0,0,63.9918311060,-22.6054262375,146.224304,0.090882,5.145325,179.979065,-27.003593,3.298965,0.006928,0.003961,2.872938,18.727278,-244.910660,5.144953,0.091030,5.144953,0.091030,-239.999863,-240.000000,146.224304,0.135175,0.139782,193.190475,185.948624,-0.002628,-0.053412,-10.235146,1049.167358

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.546883,0.000000,0,0,0,0,0,0,63.9918309283,-22.6054262367,146.224564,0.089345,5.148931,179.976822,-26.744286,3.329547,0.006891,0.004337,2.907007,18.718605,-244.919327,5.148562,0.089505,5.148562,0.089505,-239.999863,-240.000000,146.224564,0.139902,0.160915,193.188248,184.893814,-0.001335,-0.051000,-13.949470,1077.892700

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.558602,0.000000,0,0,0,0,0,0,63.9918307638,-22.6054262357,146.224823,0.088046,5.152038,179.974625,-26.485909,3.358114,0.006950,0.004754,2.938826,18.711418,-244.926514,5.151676,0.088189,5.151676,0.088189,-239.999863,-240.000000,146.224823,0.144430,0.165913,193.186096,184.033112,0.000024,-0.049103,-10.076233,1100.719238

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.582040,0.000000,0,0,0,0,0,0,63.9918305508,-22.6054262347,146.225143,0.086480,5.155712,179.971710,-26.175858,3.396075,0.006886,0.005202,2.981380,18.702747,-244.935181,5.155361,0.086631,5.155361,0.086631,-239.999863,-240.000000,146.225143,0.150474,0.194225,193.183212,183.054871,0.001552,-0.047027,-14.003305,1126.310059

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.589853,0.000000,0,0,0,0,0,0,63.9918303345,-22.6054262337,146.225479,0.085065,5.159081,179.968628,-25.860603,3.434313,0.006889,0.005700,3.023579,18.694952,-244.942978,5.158742,0.085211,5.158742,0.085211,-239.999863,-240.000000,146.225479,0.156780,0.212004,193.180145,182.190414,0.003163,-0.045272,-13.626630,1148.984619

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.589853,0.000000,0,0,0,0,0,0,63.9918301183,-22.6054262326,146.225815,0.083778,5.162137,179.965424,-25.533493,3.471580,0.006902,0.006203,3.065876,18.687830,-244.950104,5.161813,0.083908,5.161813,0.083908,-239.999863,-240.000000,146.225815,0.163225,0.225724,193.176987,181.431351,0.004798,-0.043805,-10.077765,1168.971802

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.605478,0.000000,0,0,0,0,0,0,63.9918298613,-22.6054262314,146.226212,0.082426,5.165424,179.961349,-25.194958,3.516290,0.006951,0.006826,3.114426,18.680019,-244.957916,5.165109,0.082528,5.165109,0.082528,-239.999863,-240.000000,146.226212,0.171029,0.239645,193.172989,180.640503,0.005811,-0.042360,-9.682403,1189.902466

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.613291,0.000000,0,0,0,0,0,0,63.9918295562,-22.6054262304,146.226669,0.080973,5.168918,179.956375,-24.814463,3.568348,0.006912,0.007455,3.172247,18.671469,-244.966461,5.168618,0.081099,5.168618,0.081099,-239.999863,-240.000000,146.226669,0.180451,0.275370,193.168076,179.828445,0.006308,-0.040976,-13.818762,1211.713867

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.621103,0.000000,0,0,0,0,0,0,63.9918292751,-22.6054262290,146.227112,0.079845,5.171815,179.951889,-24.446857,3.614268,0.006927,0.008072,3.222779,18.664469,-244.973465,5.171528,0.079967,5.171528,0.079967,-239.999863,-240.000000,146.227112,0.189255,0.288755,193.163605,179.178253,0.007125,-0.039908,-20.787134,1229.646240

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.636728,0.000000,0,0,0,0,0,0,63.9918289139,-22.6054262276,146.227661,0.078404,5.175181,179.945618,-24.053484,3.673428,0.006894,0.008782,3.287682,18.656023,-244.981903,5.174904,0.078530,5.174904,0.078530,-239.999863,-240.000000,146.227661,0.200694,0.327801,193.157425,178.454178,0.008554,-0.038862,-10.654720,1250.272705

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.664073,0.000000,0,0,0,0,0,0,63.9918285512,-22.6054262261,146.228226,0.077127,5.178229,179.939194,-23.658754,3.730629,0.006898,0.009517,3.349934,18.648445,-244.989487,5.177961,0.077280,5.177961,0.077280,-239.999863,-240.000000,146.228226,0.212295,0.353933,193.151077,177.828934,0.009627,-0.038054,-9.576578,1268.916626

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.687510,0.000000,0,0,0,0,0,0,63.9918281927,-22.6054262244,146.228775,0.076099,5.180981,179.932510,-23.247986,3.784632,0.006930,0.010268,3.410408,18.641535,-244.996399,5.180722,0.076178,5.180722,0.076178,-239.999863,-240.000000,146.228775,0.223846,0.364801,193.144470,177.292542,0.011117,-0.037476,-16.804178,1286.159302

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.703136,0.000000,0,0,0,0,0,0,63.9918277718,-22.6054262226,146.229431,0.074905,5.183967,179.924408,-22.837339,3.847963,0.006929,0.011074,3.479174,18.633945,-245.003983,5.183712,0.074985,5.183712,0.074985,-239.999863,-240.000000,146.229431,0.237489,0.395763,193.136444,176.747742,0.013350,-0.037006,-16.054193,1305.724976

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.722667,0.000000,0,0,0,0,0,0,63.9918273182,-22.6054262204,146.230133,0.073658,5.186975,179.915405,-22.426956,3.914999,0.006932,0.011928,3.551724,18.626425,-245.011505,5.186722,0.073736,5.186722,0.073736,-249.999863,-250.000000,146.230133,0.252266,0.431992,193.127548,176.245270,0.014448,-0.036706,-13.337512,1326.263916

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.738293,0.000000,0,0,0,0,0,0,63.9918268301,-22.6054262182,146.230881,0.072376,5.190063,179.905457,-21.998032,3.985465,0.006919,0.012799,3.627496,18.618948,-245.018982,5.189808,0.072482,5.189808,0.072482,-249.999863,-250.000000,146.230881,0.268227,0.464262,193.117676,175.785294,0.014907,-0.036585,-11.058045,1347.995605

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.761715,0.000000,0,0,0,0,0,0,63.9918262605,-22.6054262157,146.231766,0.070881,5.193540,179.893265,-21.573797,4.067734,0.006895,0.013772,3.715338,18.610796,-245.027130,5.193277,0.071051,5.193277,0.071051,-249.999863,-250.000000,146.231766,0.286918,0.513741,193.105591,175.334991,0.017231,-0.036681,-10.771151,1372.913696

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.785153,0.000000,0,0,0,0,0,0,63.9918257434,-22.6054262125,146.232574,0.069806,5.196625,179.881866,-21.134592,4.139278,0.006925,0.014744,3.792518,18.604164,-245.033768,5.196353,0.069899,5.196353,0.069899,-249.999863,-250.000000,146.232574,0.303927,0.530379,193.094284,174.992905,0.018961,-0.036941,-16.299778,1395.310547

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.792966,0.000000,0,0,0,0,0,0,63.9918250885,-22.6054262089,146.233582,0.068085,5.200494,179.866776,-20.665789,4.230610,0.006900,0.015828,3.890012,18.596193,-245.041733,5.200212,0.068236,5.200212,0.068236,-249.999863,-250.000000,146.233582,0.325511,0.585259,193.079346,174.634521,0.019543,-0.037508,-16.118988,1423.528320

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.792966,0.000000,0,0,0,0,0,0,63.9918244953,-22.6054262047,146.234497,0.066824,5.203971,179.852417,-20.224442,4.311533,0.006947,0.016959,3.977161,18.589663,-245.048264,5.203677,0.066894,5.203677,0.066894,-249.999863,-250.000000,146.234497,0.345095,0.604547,193.065125,174.369919,0.024515,-0.038221,-20.436039,1448.601929

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.820310,0.000000,0,0,0,0,0,0,63.9918237451,-22.6054262002,146.235672,0.064904,5.208357,179.833633,-19.757229,4.414793,0.006893,0.018097,4.085681,18.581810,-245.056122,5.208052,0.065071,5.208052,0.065071,-249.999863,-250.000000,146.235672,0.369885,0.680795,193.046478,174.102554,0.028926,-0.039328,-20.183620,1479.238281

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.835935,0.000000,0,0,0,0,0,0,63.9918230665,-22.6054261946,146.236710,0.063392,5.212302,179.815857,-19.282078,4.505385,0.006946,0.019380,4.183118,18.575405,-245.062531,5.211983,0.063480,5.211983,0.063480,-249.999863,-250.000000,146.236710,0.392328,0.692401,193.028854,173.914352,0.034684,-0.040540,-13.866126,1506.129761

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.843748,0.000000,0,0,0,0,0,0,63.9918222778,-22.6054261884,146.237930,0.061483,5.216853,179.794250,-18.812237,4.611561,0.006937,0.020672,4.294613,18.568369,-245.069565,5.216525,0.061584,5.216525,0.061584,-249.999863,-250.000000,146.237930,0.418427,0.740471,193.007416,173.748398,0.039434,-0.042159,-20.433199,1536.586792

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.859373,0.000000,0,0,0,0,0,0,63.9918214358,-22.6054261812,146.239243,0.059470,5.221676,179.770218,-18.346064,4.724421,0.006929,0.022039,4.413446,18.561434,-245.076492,5.221334,0.059600,5.221334,0.059600,-249.999863,-250.000000,146.239243,0.446300,0.803066,192.983566,173.622971,0.038746,-0.044096,-16.389753,1567.887939

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.886717,0.000000,0,0,0,0,0,0,63.9918204597,-22.6054261717,146.240753,0.057190,5.227190,179.741287,-17.827477,4.854049,0.006924,0.023618,4.549497,18.553877,-245.084061,5.226834,0.057337,5.226834,0.057337,-249.999863,-250.000000,146.240753,0.478612,0.865158,192.954865,173.532150,0.034254,-0.046565,-15.295720,1602.463135

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.941405,0.000000,0,0,0,0,0,0,63.9918195791,-22.6054261622,146.242126,0.055171,5.232094,179.714279,-17.382252,4.970084,0.006925,0.025046,4.670223,18.547791,-245.090134,5.231733,0.055320,5.231733,0.055320,-249.999863,-250.000000,146.242126,0.507761,0.920037,192.928009,173.491287,0.029433,-0.048972,-18.081297,1632.452271

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.968750,0.000000,0,0,0,0,0,0,63.9918185581,-22.6054261500,146.243713,0.052860,5.237693,179.681915,-16.895060,5.103816,0.006929,0.026699,4.810174,18.541134,-245.096802,5.237320,0.053014,5.237320,0.053014,-249.999863,-250.000000,146.243713,0.541552,0.979781,192.895874,173.483597,0.024969,-0.051951,-10.670712,1666.511963

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,0.984375,0.000000,0,0,0,0,0,0,63.9918173768,-22.6054261342,146.245544,0.050225,5.244085,179.643127,-16.365879,5.257657,0.006931,0.028587,4.970027,18.533930,-245.104004,5.243703,0.050383,5.243703,0.050383,-249.999863,-250.000000,146.245544,0.580629,1.051768,192.857315,173.517822,0.020865,-0.055629,-19.249258,1704.863770

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918163128,-22.6054261185,146.247208,0.047873,5.249772,179.606995,-15.917784,5.395491,0.006932,0.030270,5.112693,18.528095,-245.109833,5.249378,0.048037,5.249378,0.048037,-249.999863,-250.000000,146.247208,0.615808,1.112854,192.821426,173.580536,0.017063,-0.059140,-9.560534,1737.925659

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918149748,-22.6054260967,146.249283,0.044978,5.256815,179.559967,-15.389078,5.567743,0.006935,0.032379,5.291591,18.521086,-245.116852,5.256408,0.045145,5.256408,0.045145,-249.999863,-250.000000,146.249283,0.660017,1.190107,192.774704,173.693497,0.013531,-0.063796,-17.919567,1777.054443

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918137710,-22.6054260750,146.251160,0.042441,5.263000,179.516205,-14.943943,5.721549,0.006938,0.034261,5.450059,18.515503,-245.122421,5.262587,0.042610,5.262587,0.042610,-249.999863,-250.000000,146.251160,0.699763,1.258841,192.731216,173.821075,0.010216,-0.068195,-19.051449,1809.738037

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918123789,-22.6054260473,146.253342,0.039613,5.269930,179.464005,-14.462255,5.897783,0.006942,0.036415,5.631648,18.509398,-245.128540,5.269520,0.039780,5.269520,0.039780,-249.999863,-250.000000,146.253342,0.745684,1.338208,192.679276,173.992676,0.007080,-0.073504,-12.023958,1844.529663

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918106458,-22.6054260090,146.256042,0.036290,5.278156,179.396790,-13.907703,6.114418,0.006945,0.039049,5.854121,18.502275,-245.135651,5.277746,0.036454,5.277746,0.036454,-249.999863,-250.000000,146.256042,0.802790,1.437937,192.612457,174.234222,0.003108,-0.080404,-20.016058,1883.547974

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918090622,-22.6054259701,146.258514,0.033456,5.285231,179.333389,-13.440702,6.309359,0.006950,0.041430,6.053894,18.496552,-245.141373,5.284828,0.033617,5.284828,0.033617,-249.999863,-250.000000,146.258514,0.854893,1.523477,192.549393,174.475342,0.000224,-0.086950,-9.708883,1915.363037

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918073843,-22.6054259247,146.261139,0.030688,5.292252,179.264343,-12.982869,6.512568,0.006952,0.043890,6.262576,18.490932,-245.147003,5.291859,0.030842,5.291859,0.030842,-249.999863,-250.000000,146.261139,0.910020,1.615927,192.480713,174.746658,-0.002612,-0.094097,-11.575914,1945.493652

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918056083,-22.6054258719,146.263916,0.028014,5.299136,179.189392,-12.535650,6.723729,0.006953,0.046437,6.478553,18.485424,-245.152512,5.298758,0.028160,5.298758,0.028160,-249.999863,-250.000000,146.263916,0.968267,1.711798,192.406128,175.046906,-0.005450,-0.101861,-12.174927,1973.832397

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918037308,-22.6054258106,146.266861,0.025474,5.305824,179.108261,-12.100011,6.942473,0.006959,0.049097,6.702132,18.480082,-245.157852,5.305463,0.025610,5.305463,0.025610,-249.999863,-250.000000,146.266861,1.029720,1.807536,192.325378,175.374771,-0.008323,-0.110249,-12.132288,2000.322510

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9918017485,-22.6054257396,146.269974,0.023101,5.312262,179.020767,-11.676830,7.168401,0.006957,0.051793,6.932670,18.474897,-245.163040,5.311915,0.023227,5.311915,0.023227,-249.999863,-250.000000,146.269974,1.094459,1.913437,192.238358,175.728897,-0.011266,-0.119265,-11.643760,2024.947876

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917996584,-22.6054256576,146.273254,0.020915,5.318408,178.926697,-11.266778,7.401092,0.006961,0.054605,7.169433,18.469866,-245.168060,5.318083,0.021029,5.318083,0.021029,-249.999863,-250.000000,146.273254,1.162549,2.015984,192.144684,176.107941,-0.014319,-0.128907,-10.872057,2047.725464

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917974575,-22.6054255632,146.276718,0.018929,5.324216,178.825912,-10.870261,7.640106,0.006966,0.057503,7.413945,18.464144,-245.173782,5.323914,0.019030,5.323914,0.019030,-249.999863,-250.000000,146.276718,1.234048,2.124871,192.044266,176.510452,-0.017510,-0.139172,-12.127209,2068.697510

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917959274,-22.6054254927,146.279114,0.017719,5.327885,178.754913,-10.613539,7.802746,0.006967,0.059457,7.577835,18.461468,-245.176468,5.327595,0.017814,5.327595,0.017814,-249.999863,-250.000000,146.279114,1.283632,2.197194,191.973618,176.791138,-0.019729,-0.146356,-12.510598,2081.706055

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917925054,-22.6054253199,146.284500,0.015485,5.335117,178.593781,-10.088287,8.156443,0.006968,0.063681,7.936067,18.453773,-245.184158,5.334860,0.015561,5.334860,0.015561,-249.999863,-250.000000,146.284500,1.394151,2.360390,191.813080,177.418182,-0.024417,-0.162506,-11.973012,2106.877930

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917901650,-22.6054251897,146.288193,0.014292,5.339383,178.481995,-9.763048,8.390711,0.006971,0.066499,8.174678,18.451023,-245.186905,5.339148,0.014356,5.339148,0.014356,-249.999863,-250.000000,146.288193,1.469427,2.462232,191.701630,177.844482,-0.028185,-0.173578,-12.274532,2121.467285

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917874967,-22.6054250292,146.292404,0.013221,5.343649,178.353271,-9.421151,8.650674,0.006974,0.069617,8.439132,18.447323,-245.190613,5.343435,0.013272,5.343435,0.013272,-249.999863,-250.000000,146.292404,1.554941,2.576855,191.573425,178.326324,-0.032189,-0.186193,-17.450914,2135.957031

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917847065,-22.6054248473,146.296814,0.012380,5.347512,178.217422,-9.092477,8.914835,0.006976,0.072772,8.707108,18.443567,-245.194366,5.347322,0.012419,5.347322,0.012419,-249.999863,-250.000000,146.296814,1.644008,2.700368,191.437943,178.824188,-0.036455,-0.199343,-10.009150,2149.051270

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917817926,-22.6054246420,146.301407,0.011771,5.350973,178.074493,-8.776594,9.182810,0.006979,0.075983,8.978605,18.439924,-245.198013,5.350802,0.011798,5.350802,0.011798,-249.999863,-250.000000,146.301407,1.736630,2.815125,191.295517,179.336533,-0.040990,-0.213001,-15.203424,2160.845703

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917792688,-22.6054244514,146.305405,0.011438,5.353560,177.949951,-8.522849,9.408772,0.006981,0.078691,9.207965,18.436600,-245.201324,5.353405,0.011455,5.353405,0.011455,-249.999863,-250.000000,146.305405,1.816529,2.919349,191.171432,179.773453,-0.044175,-0.224752,-17.913414,2169.749756

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917771867,-22.6054242851,146.308701,0.011282,5.355443,177.846817,-8.325873,9.591136,0.006982,0.080860,9.391612,18.434580,-245.203354,5.355303,0.011291,5.355303,0.011291,-249.999863,-250.000000,146.308701,1.882219,3.000025,191.068451,180.128845,-0.047489,-0.234380,-15.802386,2176.306152

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917728527,-22.6054239128,146.315552,0.011250,5.358720,177.631195,-7.947386,9.959692,0.006985,0.085265,9.762736,18.428665,-245.209274,5.358604,0.011245,5.358604,0.011245,-249.999863,-250.000000,146.315552,2.018302,3.163355,190.853516,180.853394,-0.054519,-0.254205,-17.245174,2188.019531

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917694524,-22.6054235958,146.320953,0.011465,5.360771,177.461487,-7.676547,10.239114,0.006988,0.088607,10.045987,18.427017,-245.210922,5.360674,0.011450,5.360674,0.011450,-249.999863,-250.000000,146.320953,2.124456,3.289887,190.684097,181.406982,-0.060149,-0.269516,-12.979552,2195.681396

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917659228,-22.6054232435,146.326538,0.011863,5.362494,177.285355,-7.416509,10.520789,0.006990,0.091971,10.331104,18.424767,-245.213165,5.362413,0.011839,5.362413,0.011839,-249.999863,-250.000000,146.326538,2.234086,3.418733,190.508438,181.967545,-0.066077,-0.285114,-11.164481,2202.469727

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917470174,-22.6054209569,146.356598,0.015313,5.366932,176.368561,-6.303297,11.905661,0.006997,0.108432,11.726803,18.386690,-245.251236,5.366914,0.015268,5.366914,0.015268,-249.999863,-250.000000,146.356598,2.811811,4.035357,189.593140,184.731598,-0.098770,-0.360272,-16.737034,2225.232178

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917434462,-22.6054204510,146.362289,0.016085,5.367136,176.199951,-6.132111,12.147342,0.006999,0.111308,11.959621,18.399807,-245.238129,5.367127,0.016036,5.367127,0.016036,-249.999863,-250.000000,146.362289,2.919213,4.141392,189.424561,185.210464,-0.103482,-0.373152,19.995073,2227.804688

-0.007828,-0.031754,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,63.9917382919,-22.6054196801,146.370499,0.017259,5.367188,175.959229,-5.901757,12.486649,0.007000,0.115332,12.310219,18.403881,-245.234055,5.367190,0.017206,5.367190,0.017206,-249.999863,-250.000000,146.370499,3.073302,4.297410,189.184204,185.877136,-0.113147,-0.391052,15.176291,2230.874756

